unit_id,country,time,target,lag_1_target,unit_code
AFG,Afghanistan,2012,12.7522870926697,0.426354776777345,2
AFG,Afghanistan,2013,5.60074465863221,12.7522870926697,2
AFG,Afghanistan,2014,2.72454336219565,5.60074465863221,2
AFG,Afghanistan,2015,1.45131466066431,2.72454336219565,2
AFG,Afghanistan,2016,2.26031420279821,1.45131466066431,2
AFG,Afghanistan,2017,2.6470032027451,2.26031420279821,2
AFG,Afghanistan,2018,1.18922812944517,2.6470032027451,2
AFG,Afghanistan,2019,3.91160341625552,1.18922812944517,2
AFG,Afghanistan,2020,-2.35110067203466,3.91160341625552,2
AFG,Afghanistan,2021,-20.7388393676343,-2.35110067203466,2
AFG,Afghanistan,2022,-6.24017199240269,-20.7388393676343,2
AFG,Afghanistan,2023,2.26694373649188,-6.24017199240269,2
AFG,Afghanistan,2024,1.87319280045979,2.26694373649188,2
AFW,Africa Western and Central,1962,3.72601584654903,1.86959316017379,3
AFW,Africa Western and Central,1963,7.03817151860679,3.72601584654903,3
AFW,Africa Western and Central,1964,5.36458000982272,7.03817151860679,3
AFW,Africa Western and Central,1965,4.10565996343935,5.36458000982272,3
AFW,Africa Western and Central,1966,-1.51295915656289,4.10565996343935,3
AFW,Africa Western and Central,1967,-8.9663243719947,-1.51295915656289,3
AFW,Africa Western and Central,1968,1.57459211106766,-8.9663243719947,3
AFW,Africa Western and Central,1969,15.0165238123015,1.57459211106766,3
AFW,Africa Western and Central,1970,17.3091612529542,15.0165238123015,3
AFW,Africa Western and Central,1971,10.4071168445661,17.3091612529542,3
AFW,Africa Western and Central,1972,3.16726067622008,10.4071168445661,3
AFW,Africa Western and Central,1973,3.92188097015638,3.16726067622008,3
AFW,Africa Western and Central,1974,9.91596012467674,3.92188097015638,3
AFW,Africa Western and Central,1975,-2.01391009551077,9.91596012467674,3
AFW,Africa Western and Central,1976,8.42212506404528,-2.01391009551077,3
AFW,Africa Western and Central,1977,4.56110993001877,8.42212506404528,3
AFW,Africa Western and Central,1978,-1.91527381239612,4.56110993001877,3
AFW,Africa Western and Central,1979,5.0308336614234,-1.91527381239612,3
AFW,Africa Western and Central,1980,1.86854039777809,5.0308336614234,3
AFW,Africa Western and Central,1981,-6.64055720148654,1.86854039777809,3
AFW,Africa Western and Central,1982,-3.27061255537438,-6.64055720148654,3
AFW,Africa Western and Central,1983,-6.28932781874721,-3.27061255537438,3
AFW,Africa Western and Central,1984,0.483705242072176,-6.28932781874721,3
AFW,Africa Western and Central,1985,5.31989831810735,0.483705242072176,3
AFW,Africa Western and Central,1986,1.26636308818486,5.31989831810735,3
AFW,Africa Western and Central,1987,1.41062499125132,1.26636308818486,3
AFW,Africa Western and Central,1988,4.76129405240493,1.41062499125132,3
AFW,Africa Western and Central,1989,1.7235101201376,4.76129405240493,3
AFW,Africa Western and Central,1990,5.60063938229112,1.7235101201376,3
AFW,Africa Western and Central,1991,1.11813678119785,5.60063938229112,3
AFW,Africa Western and Central,1992,2.28915774945126,1.11813678119785,3
AFW,Africa Western and Central,1993,-1.32536237361836,2.28915774945126,3
AFW,Africa Western and Central,1994,-0.228873727582496,-1.32536237361836,3
AFW,Africa Western and Central,1995,1.85185843179605,-0.228873727582496,3
AFW,Africa Western and Central,1996,4.62185793621683,1.85185843179605,3
AFW,Africa Western and Central,1997,4.38756531404023,4.62185793621683,3
AFW,Africa Western and Central,1998,3.61557427976862,4.38756531404023,3
AFW,Africa Western and Central,1999,1.51805422643328,3.61557427976862,3
AFW,Africa Western and Central,2000,3.81194290088693,1.51805422643328,3
AFW,Africa Western and Central,2001,5.24852519557031,3.81194290088693,3
AFW,Africa Western and Central,2002,9.94309624930423,5.24852519557031,3
AFW,Africa Western and Central,2003,5.62639021570637,9.94309624930423,3
AFW,Africa Western and Central,2004,8.07139668920397,5.62639021570637,3
AFW,Africa Western and Central,2005,5.79749541210572,8.07139668920397,3
AFW,Africa Western and Central,2006,5.28746933049445,5.79749541210572,3
AFW,Africa Western and Central,2007,5.44733984006633,5.28746933049445,3
AFW,Africa Western and Central,2008,6.21065559988834,5.44733984006633,3
AFW,Africa Western and Central,2009,6.14105587787854,6.21065559988834,3
AFW,Africa Western and Central,2010,7.0006469900289,6.14105587787854,3
AFW,Africa Western and Central,2011,4.92203183140791,7.0006469900289,3
AFW,Africa Western and Central,2012,5.12968971306577,4.92203183140791,3
AFW,Africa Western and Central,2013,6.04665420359198,5.12968971306577,3
AFW,Africa Western and Central,2014,5.69152337171586,6.04665420359198,3
AFW,Africa Western and Central,2015,2.93291103762179,5.69152337171586,3
AFW,Africa Western and Central,2016,0.176171718599761,2.93291103762179,3
AFW,Africa Western and Central,2017,2.30276059142707,0.176171718599761,3
AFW,Africa Western and Central,2018,2.89995418634321,2.30276059142707,3
AFW,Africa Western and Central,2019,3.28314241472725,2.89995418634321,3
AFW,Africa Western and Central,2020,-3.71879330346492,3.28314241472725,3
AFW,Africa Western and Central,2021,2.54547274764256,-3.71879330346492,3
AFW,Africa Western and Central,2022,4.47710763731639,2.54547274764256,3
AFW,Africa Western and Central,2023,3.64459087867006,4.47710763731639,3
AFW,Africa Western and Central,2024,4.59618335068083,3.64459087867006,3
AFW,Africa Western and Central,2025,4.6000999560392,4.59618335068083,3
AGO,Angola,1982,0.0,-4.40000121865023,4
AGO,Angola,1983,4.20000142853738,0.0,4
AGO,Angola,1984,6.00000216509061,4.20000142853738,4
AGO,Angola,1985,3.4999994900861,6.00000216509061,4
AGO,Angola,1986,2.90000174246849,3.4999994900861,4
AGO,Angola,1987,4.08274863510731,2.90000174246849,4
AGO,Angola,1988,6.12889047765088,4.08274863510731,4
AGO,Angola,1989,0.0416214618373942,6.12889047765088,4
AGO,Angola,1990,-3.45009868500235,0.0416214618373942,4
AGO,Angola,1991,0.991359301045193,-3.45009868500235,4
AGO,Angola,1992,-5.83828073148828,0.991359301045193,4
AGO,Angola,1993,-23.9834174429163,-5.83828073148828,4
AGO,Angola,1994,1.33936343644582,-23.9834174429163,4
AGO,Angola,1995,15.0000000283302,1.33936343644582,4
AGO,Angola,1996,13.544369755809,15.0000000283302,4
AGO,Angola,1997,7.27427735417383,13.544369755809,4
AGO,Angola,1998,4.69114645217414,7.27427735417383,4
AGO,Angola,1999,2.18148971731765,4.69114645217414,4
AGO,Angola,2000,3.05462423452938,2.18148971731765,4
AGO,Angola,2001,4.20599855694861,3.05462423452938,4
AGO,Angola,2002,13.6656887610553,4.20599855694861,4
AGO,Angola,2003,3.48731240097521,13.6656887610553,4
AGO,Angola,2004,11.4198633904585,3.48731240097521,4
AGO,Angola,2005,14.1547775343954,11.4198633904585,4
AGO,Angola,2006,11.8418178757042,14.1547775343954,4
AGO,Angola,2007,13.0026889457976,11.8418178757042,4
AGO,Angola,2008,10.7866360496581,13.0026889457976,4
AGO,Angola,2009,1.99558909788963,10.7866360496581,4
AGO,Angola,2010,5.29366572819954,1.99558909788963,4
AGO,Angola,2011,3.59386960240222,5.29366572819954,4
AGO,Angola,2012,8.50312283866612,3.59386960240222,4
AGO,Angola,2013,4.88306129688392,8.50312283866612,4
AGO,Angola,2014,4.65572356315585,4.88306129688392,4
AGO,Angola,2015,0.763177710914789,4.65572356315585,4
AGO,Angola,2016,-0.233076954805284,0.763177710914789,4
AGO,Angola,2017,-0.164688656961076,-0.233076954805284,4
AGO,Angola,2018,-0.506697543616156,-0.164688656961076,4
AGO,Angola,2019,-1.05523414494337,-0.506697543616156,4
AGO,Angola,2020,-5.27349128300007,-1.05523414494337,4
AGO,Angola,2021,1.09058369944815,-5.27349128300007,4
AGO,Angola,2022,3.55749206675667,1.09058369944815,4
AGO,Angola,2023,1.32016587081031,3.55749206675667,4
AGO,Angola,2024,4.95267860425956,1.32016587081031,4
AGO,Angola,2025,3.13353542450008,4.95267860425956,4
ALB,Albania,1982,2.94859680118944,5.74563529228132,5
ALB,Albania,1983,1.10493826195055,2.94859680118944,5
ALB,Albania,1984,-1.25159664405811,1.10493826195055,5
ALB,Albania,1985,1.78064395924895,-1.25159664405811,5
ALB,Albania,1986,5.63724317852117,1.78064395924895,5
ALB,Albania,1987,-0.787842654927232,5.63724317852117,5
ALB,Albania,1988,-1.42003965566396,-0.787842654927232,5
ALB,Albania,1989,9.8365489718722,-1.42003965566396,5
ALB,Albania,1990,-9.57564016993408,9.8365489718722,5
ALB,Albania,1991,-28.0021416538074,-9.57564016993408,5
ALB,Albania,1992,-7.18711090964234,-28.0021416538074,5
ALB,Albania,1993,9.55941167111243,-7.18711090964234,5
ALB,Albania,1994,8.30286659699082,9.55941167111243,5
ALB,Albania,1995,13.3223333268813,8.30286659699082,5
ALB,Albania,1996,7.33632894771891,13.3223333268813,5
ALB,Albania,1997,-11.7115732812278,7.33632894771891,5
ALB,Albania,1998,8.3100252038309,-11.7115732812278,5
ALB,Albania,1999,12.2507281968475,8.3100252038309,5
ALB,Albania,2000,7.46285871776054,12.2507281968475,5
ALB,Albania,2001,8.8637306604876,7.46285871776054,5
ALB,Albania,2002,4.62839587394552,8.8637306604876,5
ALB,Albania,2003,5.33326426009945,4.62839587394552,5
ALB,Albania,2004,5.26626173860785,5.33326426009945,5
ALB,Albania,2005,5.13082193056189,5.26626173860785,5
ALB,Albania,2006,6.0189812403864,5.13082193056189,5
ALB,Albania,2007,6.50009261158209,6.0189812403864,5
ALB,Albania,2008,6.90706230713707,6.50009261158209,5
ALB,Albania,2009,2.69075152362146,6.90706230713707,5
ALB,Albania,2010,2.97315442681247,2.69075152362146,5
ALB,Albania,2011,2.46351683915714,2.97315442681247,5
ALB,Albania,2012,0.984129880204108,2.46351683915714,5
ALB,Albania,2013,1.7072283175406,0.984129880204108,5
ALB,Albania,2014,2.24022695382642,1.7072283175406,5
ALB,Albania,2015,2.2277040745779,2.24022695382642,5
ALB,Albania,2016,3.90893551362245,2.2277040745779,5
ALB,Albania,2017,3.28317593330073,3.90893551362245,5
ALB,Albania,2018,3.67141928098908,3.28317593330073,5
ALB,Albania,2019,2.06257790176122,3.67141928098908,5
ALB,Albania,2020,-3.31375636888916,2.06257790176122,5
ALB,Albania,2021,8.96957619074095,-3.31375636888916,5
ALB,Albania,2022,4.8268006234359,8.96957619074095,5
ALB,Albania,2023,4.01541716935742,4.8268006234359,5
ALB,Albania,2024,4.04592845095348,4.01541716935742,5
ALB,Albania,2025,3.78893836241024,4.04592845095348,5
AND,Andorra,1972,8.14974352749283,4.64946535556467,6
AND,Andorra,1973,7.78846724532318,8.14974352749283,6
AND,Andorra,1974,5.61878962739297,7.78846724532318,6
AND,Andorra,1975,0.54220566972954,5.61878962739297,6
AND,Andorra,1976,3.30378705328451,0.54220566972954,6
AND,Andorra,1977,2.83857556906837,3.30378705328451,6
AND,Andorra,1978,1.46300016981581,2.83857556906837,6
AND,Andorra,1979,0.0415572233591206,1.46300016981581,6
AND,Andorra,1980,2.20872761148199,0.0415572233591206,6
AND,Andorra,1981,-0.132474492519691,2.20872761148199,6
AND,Andorra,1982,1.2464611381716,-0.132474492519691,6
AND,Andorra,1983,1.77011827083456,1.2464611381716,6
AND,Andorra,1984,1.7846866722919,1.77011827083456,6
AND,Andorra,1985,2.32143303428465,1.7846866722919,6
AND,Andorra,1986,3.25332182847531,2.32143303428465,6
AND,Andorra,1987,5.54712216113352,3.25332182847531,6
AND,Andorra,1988,5.09432619448408,5.54712216113352,6
AND,Andorra,1989,4.82703427244309,5.09432619448408,6
AND,Andorra,1990,3.78138754899436,4.82703427244309,6
AND,Andorra,1991,2.54600353080194,3.78138754899436,6
AND,Andorra,1992,0.929214040125956,2.54600353080194,6
AND,Andorra,1993,-1.03148438999895,0.929214040125956,6
AND,Andorra,1994,2.3831822482118,-1.03148438999895,6
AND,Andorra,1995,2.75750161326249,2.3831822482118,6
AND,Andorra,1996,4.64973866754707,2.75750161326249,6
AND,Andorra,1997,9.06767205144135,4.64973866754707,6
AND,Andorra,1998,3.19479339289236,9.06767205144135,6
AND,Andorra,1999,4.0990789217793,3.19479339289236,6
AND,Andorra,2000,3.52836236122388,4.0990789217793,6
AND,Andorra,2001,8.11935772169949,3.52836236122388,6
AND,Andorra,2002,4.54636221364653,8.11935772169949,6
AND,Andorra,2003,8.69420371612468,4.54636221364653,6
AND,Andorra,2004,8.13567633837351,8.69420371612468,6
AND,Andorra,2005,5.39779598500422,8.13567633837351,6
AND,Andorra,2006,4.80868869916921,5.39779598500422,6
AND,Andorra,2007,1.55318814103222,4.80868869916921,6
AND,Andorra,2008,-5.55918636850581,1.55318814103222,6
AND,Andorra,2009,-5.30284654348291,-5.55918636850581,6
AND,Andorra,2010,-1.97495799965345,-5.30284654348291,6
AND,Andorra,2011,-0.00806975341139093,-1.97495799965345,6
AND,Andorra,2012,-4.97444371853503,-0.00806975341139093,6
AND,Andorra,2013,-3.54759651549344,-4.97444371853503,6
AND,Andorra,2014,2.50446552114518,-3.54759651549344,6
AND,Andorra,2015,1.43414039522716,2.50446552114518,6
AND,Andorra,2016,3.70967806978986,1.43414039522716,6
AND,Andorra,2017,0.346071889630295,3.70967806978986,6
AND,Andorra,2018,1.58876549046354,0.346071889630295,6
AND,Andorra,2019,2.01554763848308,1.58876549046354,6
AND,Andorra,2020,-11.1839399355384,2.01554763848308,6
AND,Andorra,2021,8.28677879049404,-11.1839399355384,6
AND,Andorra,2022,9.56461225648184,8.28677879049404,6
AND,Andorra,2023,2.58355480961319,9.56461225648184,6
AND,Andorra,2024,3.8491605039052,2.58355480961319,6
AND,Andorra,2025,3.86803450687808,3.8491605039052,6
ARB,Arab World,1968,10.7806420222861,6.78633203216823,7
ARB,Arab World,1969,7.45465740059068,10.7806420222861,7
ARB,Arab World,1970,22.941207256079,7.45465740059068,7
ARB,Arab World,1971,7.48456972195639,22.941207256079,7
ARB,Arab World,1972,13.9391931093824,7.48456972195639,7
ARB,Arab World,1973,13.2915037649973,13.9391931093824,7
ARB,Arab World,1974,10.5134039136766,13.2915037649973,7
ARB,Arab World,1975,-0.0389707542294673,10.5134039136766,7
ARB,Arab World,1976,14.3107135046067,-0.0389707542294673,7
ARB,Arab World,1977,6.58917943114051,14.3107135046067,7
ARB,Arab World,1978,2.95425797523328,6.58917943114051,7
ARB,Arab World,1979,10.6477393197391,2.95425797523328,7
ARB,Arab World,1980,6.27913265669126,10.6477393197391,7
ARB,Arab World,1981,0.865804206657586,6.27913265669126,7
ARB,Arab World,1982,-5.97365659720917,0.865804206657586,7
ARB,Arab World,1983,-3.76017920392736,-5.97365659720917,7
ARB,Arab World,1984,1.24534353105025,-3.76017920392736,7
ARB,Arab World,1985,-0.846607016391204,1.24534353105025,7
ARB,Arab World,1986,-0.770959569345735,-0.846607016391204,7
ARB,Arab World,1987,0.254093361177937,-0.770959569345735,7
ARB,Arab World,1988,3.27919780732064,0.254093361177937,7
ARB,Arab World,1989,3.79329618977387,3.27919780732064,7
ARB,Arab World,1990,7.83215760105232,3.79329618977387,7
ARB,Arab World,1991,-0.693845187387026,7.83215760105232,7
ARB,Arab World,1992,6.57629994576891,-0.693845187387026,7
ARB,Arab World,1993,3.25567455129934,6.57629994576891,7
ARB,Arab World,1994,3.35546608040302,3.25567455129934,7
ARB,Arab World,1995,2.80109260169807,3.35546608040302,7
ARB,Arab World,1996,4.8149922032718,2.80109260169807,7
ARB,Arab World,1997,5.46631142952268,4.8149922032718,7
ARB,Arab World,1998,4.7704737846842,5.46631142952268,7
ARB,Arab World,1999,2.77846596520513,4.7704737846842,7
ARB,Arab World,2000,6.33619144275903,2.77846596520513,7
ARB,Arab World,2001,2.14387898764836,6.33619144275903,7
ARB,Arab World,2002,1.29346374901667,2.14387898764836,7
ARB,Arab World,2003,4.19199685279152,1.29346374901667,7
ARB,Arab World,2004,9.08740851233671,4.19199685279152,7
ARB,Arab World,2005,5.57907161645375,9.08740851233671,7
ARB,Arab World,2006,6.30821136348678,5.57907161645375,7
ARB,Arab World,2007,4.62941134633037,6.30821136348678,7
ARB,Arab World,2008,5.59733997180274,4.62941134633037,7
ARB,Arab World,2009,0.680947994132524,5.59733997180274,7
ARB,Arab World,2010,4.7365057444004,0.680947994132524,7
ARB,Arab World,2011,3.84860676614113,4.7365057444004,7
ARB,Arab World,2012,5.48137966421484,3.84860676614113,7
ARB,Arab World,2013,2.58564644333576,5.48137966421484,7
ARB,Arab World,2014,2.58777358070404,2.58564644333576,7
ARB,Arab World,2015,3.34998278420424,2.58777358070404,7
ARB,Arab World,2016,3.57245633977796,3.34998278420424,7
ARB,Arab World,2017,1.33126991214532,3.57245633977796,7
ARB,Arab World,2018,2.67038341212846,1.33126991214532,7
ARB,Arab World,2019,1.74949238304778,2.67038341212846,7
ARB,Arab World,2020,-5.28641417078185,1.74949238304778,7
ARB,Arab World,2021,4.43140396719774,-5.28641417078185,7
ARB,Arab World,2022,6.99667634282584,4.43140396719774,7
ARB,Arab World,2023,1.6487292798157,6.99667634282584,7
ARB,Arab World,2024,2.00521809439076,1.6487292798157,7
ARB,Arab World,2025,3.67757993848036,2.00521809439076,7
ARE,United Arab Emirates,1972,39.0796375886669,36.6123778533091,8
ARE,United Arab Emirates,1973,76.6201550367607,39.0796375886669,8
ARE,United Arab Emirates,1974,14.4980412677649,76.6201550367607,8
ARE,United Arab Emirates,1975,6.22761090864789,14.4980412677649,8
ARE,United Arab Emirates,1976,16.5266792179266,6.22761090864789,8
ARE,United Arab Emirates,1977,21.4396994717898,16.5266792179266,8
ARE,United Arab Emirates,1978,-1.58961937418947,21.4396994717898,8
ARE,United Arab Emirates,1979,20.9234874935804,-1.58961937418947,8
ARE,United Arab Emirates,1980,23.8745793877479,20.9234874935804,8
ARE,United Arab Emirates,1981,4.65936415296406,23.8745793877479,8
ARE,United Arab Emirates,1982,-6.71914478677678,4.65936415296406,8
ARE,United Arab Emirates,1983,-4.74606970328497,-6.71914478677678,8
ARE,United Arab Emirates,1984,4.01713802979486,-4.74606970328497,8
ARE,United Arab Emirates,1985,-3.59486680248725,4.01713802979486,8
ARE,United Arab Emirates,1986,-14.9577718663836,-3.59486680248725,8
ARE,United Arab Emirates,1987,3.38145065154107,-14.9577718663836,8
ARE,United Arab Emirates,1988,-2.61905367759613,3.38145065154107,8
ARE,United Arab Emirates,1989,12.3383708731218,-2.61905367759613,8
ARE,United Arab Emirates,1990,18.327722868088,12.3383708731218,8
ARE,United Arab Emirates,1991,0.860104327799661,18.327722868088,8
ARE,United Arab Emirates,1992,3.34528166209122,0.860104327799661,8
ARE,United Arab Emirates,1993,1.26109792945728,3.34528166209122,8
ARE,United Arab Emirates,1994,6.89607573397633,1.26109792945728,8
ARE,United Arab Emirates,1995,6.68766930139498,6.89607573397633,8
ARE,United Arab Emirates,1996,5.79855087420329,6.68766930139498,8
ARE,United Arab Emirates,1997,8.19026264308846,5.79855087420329,8
ARE,United Arab Emirates,1998,0.292226494694063,8.19026264308846,8
ARE,United Arab Emirates,1999,2.90205341564509,0.292226494694063,8
ARE,United Arab Emirates,2000,10.852837927302,2.90205341564509,8
ARE,United Arab Emirates,2001,1.39892161061073,10.852837927302,8
ARE,United Arab Emirates,2002,2.43337487237925,1.39892161061073,8
ARE,United Arab Emirates,2003,8.80057809996346,2.43337487237925,8
ARE,United Arab Emirates,2004,9.56652626277928,8.80057809996346,8
ARE,United Arab Emirates,2005,4.85513657996815,9.56652626277928,8
ARE,United Arab Emirates,2006,9.83727922860218,4.85513657996815,8
ARE,United Arab Emirates,2007,3.18441281459761,9.83727922860218,8
ARE,United Arab Emirates,2008,3.19181235452885,3.18441281459761,8
ARE,United Arab Emirates,2009,-5.2429219073683,3.19181235452885,8
ARE,United Arab Emirates,2010,1.60285004336325,-5.2429219073683,8
ARE,United Arab Emirates,2011,6.73651167897515,1.60285004336325,8
ARE,United Arab Emirates,2012,4.68325642918792,6.73651167897515,8
ARE,United Arab Emirates,2013,4.9184505919085,4.68325642918792,8
ARE,United Arab Emirates,2014,4.63291785879667,4.9184505919085,8
ARE,United Arab Emirates,2015,7.08766622657654,4.63291785879667,8
ARE,United Arab Emirates,2016,5.65790147196586,7.08766622657654,8
ARE,United Arab Emirates,2017,-1.06137114472548,5.65790147196586,8
